"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Siatka mesh","id:1018","12007.1","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","35"
"","variation","Siatka mesh","id:1018","13717.8","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","40"
"","variation","Siatka mesh","id:1018","15428.6","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","45"
"","variation","Siatka mesh","id:1018","17139.3","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","50"
"","variation","Siatka mesh","id:1018","438.372","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","1"
"","variation","Siatka mesh","id:1018","780.516","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","2"
"","variation","Siatka mesh","id:1018","1122.66","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","3"
"","variation","Siatka mesh","id:1018","1464.8","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","4"
"","variation","Siatka mesh","id:1018","1806.95","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","5"
"","variation","Siatka mesh","id:1018","3517.67","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","10"
"","variation","Siatka mesh","id:1018","5228.39","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","15"
"","variation","Siatka mesh","id:1018","6939.11","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","20"
"","variation","Siatka mesh","id:1018","8649.83","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","25"
"","variation","Siatka mesh","id:1018","10360.5","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","30"
"","variation","Siatka mesh","id:1018","12071.3","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","35"
"","variation","Siatka mesh","id:1018","13782","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","40"
"","variation","Siatka mesh","id:1018","15492.7","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","45"
"","variation","Siatka mesh","id:1018","17203.4","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","50"
"","variation","Siatka mesh","id:1018","213.84","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","1"
"","variation","Siatka mesh","id:1018","395.604","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","2"
"","variation","Siatka mesh","id:1018","577.368","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","3"
"","variation","Siatka mesh","id:1018","759.132","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","4"
"","variation","Siatka mesh","id:1018","940.896","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","5"
"","variation","Siatka mesh","id:1018","1849.72","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","10"
"","variation","Siatka mesh","id:1018","2758.54","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","15"
"","variation","Siatka mesh","id:1018","3667.36","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","20"
"","variation","Siatka mesh","id:1018","4576.18","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","25"
"","variation","Siatka mesh","id:1018","5485","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","30"
"","variation","Siatka mesh","id:1018","6393.82","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","35"
"","variation","Siatka mesh","id:1018","7302.64","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","40"
"","variation","Siatka mesh","id:1018","8211.46","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","45"
"","variation","Siatka mesh","id:1018","9120.28","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","50"
"","variation","Siatka mesh","id:1018","277.992","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","1"
"","variation","Siatka mesh","id:1018","459.756","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","2"
"","variation","Siatka mesh","id:1018","641.52","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","3"
"","variation","Siatka mesh","id:1018","823.284","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","4"
"","variation","Siatka mesh","id:1018","1005.05","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","5"
"","variation","Siatka mesh","id:1018","1913.87","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","10"
"","variation","Siatka mesh","id:1018","2822.69","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","15"
"","variation","Siatka mesh","id:1018","3731.51","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","20"
"","variation","Siatka mesh","id:1018","4640.33","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","25"
"","variation","Siatka mesh","id:1018","5549.15","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","30"
"","variation","Siatka mesh","id:1018","6457.97","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","35"
"","variation","Siatka mesh","id:1018","7366.79","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","40"
"","variation","Siatka mesh","id:1018","8275.61","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","45"
"","variation","Siatka mesh","id:1018","9184.43","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","50"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","1"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","2"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","3"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","4"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","5"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","10"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","15"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","20"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","25"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","30"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","35"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","40"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","45"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","50"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","1"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","2"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","3"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","4"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","5"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","10"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","15"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","20"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","25"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","30"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","35"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","40"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","45"
"","variation","Siatka mesh","id:1018","","Wymiar","100x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","50"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","1"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","2"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","3"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","4"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","5"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","10"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","15"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","20"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","25"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","30"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","35"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","40"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","45"
"","variation","Siatka mesh","id:1018","","Wymiar","200x100 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","50"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","1"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","2"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","3"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","4"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","5"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","10"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","15"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","20"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","25"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","30"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","35"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","40"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","45"
"","variation","Siatka mesh","id:1018","","Wymiar","300x100cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","50"
