"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"1020","variable","Ramki pod tablice + listwy z nadrukiem","","","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor), 2+0 jednostronny (dowolne 2 kolory), 4+0 jednostronny CMYK( Full Color + biały)","Pole nadruku","Standard 509mm x 19mm, INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew",", 10, 20, 30, 50, 100, 120, 150, 200, 250, 300","Ilość kpl.","25, 50, 100, 200, 300, 400, 500, 600, 700, 800, 900, 1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","265.033","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","368.746","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","622.257","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1140.81","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1654.75","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2157.17","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2623.87","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3007.59","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3459.31","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3899.5","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4330.47","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4749.93","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","290.694","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","394.406","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","647.918","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1166.47","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1680.41","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2182.84","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2649.53","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3033.25","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3484.97","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3925.16","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4356.13","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4775.59","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","316.355","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","420.067","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","673.579","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1192.13","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1706.07","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2208.5","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2675.19","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3058.91","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3510.63","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3950.82","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4381.79","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4801.25","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","342.016","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","445.728","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","699.24","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1217.79","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1731.73","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2234.16","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2700.85","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3084.57","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3536.29","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3976.48","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4407.45","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4826.91","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","393.337","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","497.05","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","750.561","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1269.11","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1783.05","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2285.48","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2752.17","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3135.9","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3587.61","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4027.8","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4458.77","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4878.23","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","521.641","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","625.354","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","878.865","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1397.42","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1911.35","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2413.78","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2880.48","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3264.2","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3715.91","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4156.11","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4587.07","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5006.53","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","572.963","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","676.675","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","930.187","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1448.74","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1962.68","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2465.1","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2931.8","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3315.52","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3767.24","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","700"
