"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Kalendarz ścienny listwowany","id:1007","825.6","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","902.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","998.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","1152","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","1804.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","710.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","1190.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","1305.6","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","1478.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","1766.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","2112","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","3724.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","652.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","979.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","1075.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","1132.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","1382.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","1612.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","2361.6","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","844.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","1363.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","1555.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","1708.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","2150.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","2572.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","4281.6","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","652.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","979.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","1075.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","1132.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","1382.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","1612.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","2361.6","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","844.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","1363.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","1555.2","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","1708.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","2150.4","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","2572.8","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","4281.6","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A1 (594 x 841 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","A2 (594 x 420 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","250"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","100"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","200"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","250"
